Axis  r β τmin τmax      v0      mag-squared(v0)
---------------------------------------------
τ:4.0 v:[1.25, -0.10584000604489976, -0.7424943724503342, 0.0, NO]
τ:4.1 v:[1.25, -0.04990758455754028, -0.7483376463894036, 0.0, NO]
τ:4.2 v:[1.25, 0.00630543552536213, -0.7499734938535065, 0.0, NO]
τ:4.3 v:[1.25, 0.06248300415597745, -0.7473927175131185, 0.0, NO]
τ:4.4 v:[1.25, 0.11830927060743615, -0.7406098274316486, 0.0, NO]
τ:4.5 v:[1.25, 0.17347035930151636, -0.7296629594845848, 0.0, NO]
τ:4.6 v:[1.25, 0.22765613453132166, -0.7146136609457286, 0.0, NO]
τ:4.7 v:[1.25, 0.2805619441570484, -0.6955465444460329, 0.0, NO]
τ:4.8 v:[1.25, 0.33189033247113847, -0.6725688122506106, 0.0, NO]
τ:4.9 v:[1.25, 0.3813527126024765, -0.645809653528602, 0.0, NO]
τ:5.0 v:[1.25, 0.42867098905675705, -0.6154195180046711, 0.0, NO]
τ:5.1 v:[1.25, 0.4735791212705206, -0.5815692700759227, 0.0, NO]
τ:5.2 v:[1.25, 0.5158246193879791, -0.5444492281501063, 0.0, NO]
τ:5.3 v:[1.25, 0.5551699638508362, -0.504268094606293, 0.0, NO]
τ:5.4 v:[1.25, 0.5913939408196455, -0.4612517823941819, 0.0, NO]
τ:5.5 v:[1.25, 0.6242928859184894, -0.41564214486931417, 0.0, NO]
τ:5.6 v:[1.25, 0.6536818293101898, -0.3676956160055269, 0.0, NO]
τ:5.7 v:[1.25, 0.6793955356640187, -0.3176817686298681, 0.0, NO]
τ:5.8 v:[1.25, 0.7012894331688361, -0.26588179878610085, 0.0, NO]
τ:5.9 v:[1.25, 0.719240426368404, -0.21258694474825185, 0.0, NO]
τ:6.0 v:[1.25, 0.7331475882488221, -0.15809684957308803, 0.0, NO]
τ:6.1 v:[1.25, 0.7429327276869124, -0.10271787639784971, 0.0, NO]
τ:6.2 v:[1.25, 0.7485408290691593, -0.046761385955247065, 0.0, NO]
τ:6.3 v:[1.25, 0.7499403616095013, 0.00945801400984584, 0.0, NO]
τ:6.4 v:[1.25, 0.7471234566268808, 0.06562423757958082, 0.0, NO]
τ:6.5 v:[1.25, 0.7401059517858315, 0.12142149781314862, 0.0, NO]
τ:6.6 v:[1.25, 0.7289273020513665, 0.1765360822158345, 0.0, NO]
τ:6.7 v:[1.25, 0.7136503578588134, 0.23065811654478507, 0.0, NO]
τ:6.8 v:[1.25, 0.6943610117458011, 0.28348330703473085, 0.0, NO]
τ:6.9 v:[1.25, 0.6711677154331706, 0.33471465124822153, 0.0, NO]
τ:7.0 v:[1.25, 0.6442008700699464, 0.3840641079313766, 0.0, NO]
τ:7.1 v:[1.25, 0.6136120930706409, 0.4312542164865952, 0.0, NO]
τ:7.2 v:[1.25, 0.5795733656669941, 0.47601965695697135, 0.0, NO]
τ:7.3 v:[1.25, 0.542276065966927, 0.5181087417516067, 0.0, NO]
τ:7.4 v:[1.25, 0.5019298929572005, 0.5572848307248038, 0.0, NO]
τ:7.5 v:[1.25, 0.4587616874994292, 0.5933276616530498, 0.0, NO]
τ:7.6 v:[1.25, 0.41301415694823373, 0.6260345886293661, 0.0, NO]
τ:7.7 v:[1.25, 0.3649445105622088, 0.6552217214123093, 0.0, NO]
τ:7.8 v:[1.25, 0.3148230133799002, 0.6807249593238074, 0.0, NO]
τ:7.9 v:[1.25, 0.2629314666914445, 0.7024009138828663, 0.0, NO]
τ:8.0 v:[1.25, 0.20956162364920145, 0.7201277149877725, 0.0, NO]
τ:8.1 v:[1.25, 0.15501354892539965, 0.7338056961141366, 0.0, NO]
τ:8.2 v:[1.25, 0.09959393163939481, 0.7433579546763508, 0.0, NO]
τ:8.3 v:[1.25, 0.04361436103987386, 0.7487307844018993, 0.0, NO]
τ:8.4 v:[1.25, -0.012610425363254291, 0.7498939772875615, 0.0, NO]
τ:8.5 v:[1.25, -0.06876431136762537, 0.7468409934397926, 0.0, NO]
τ:8.6 v:[1.25, -0.12453157939871004, 0.7395889978443857, 0.0, NO]
τ:8.7 v:[1.25, -0.17959868558886635, 0.7281787638586774, 0.0, NO]
τ:8.8 v:[1.25, -0.23365602263502516, 0.7126744439688999, 0.0, NO]
τ:8.9 v:[1.25, -0.28639966052357413, 0.6931632091015661, 0.0, NO]
τ:9.0 v:[1.25, -0.33753305533545547, 0.6697547585168114, 0.0, NO]
τ:9.1 v:[1.25, -0.38676871652395506, 0.6425807030392467, 0.0, NO]
τ:9.2 v:[1.25, -0.433829823291142, 0.6117938250940235, 0.0, NO]
τ:9.3 v:[1.25, -0.4784517809750882, 0.5775672197084649, 0.0, NO]
τ:9.4 v:[1.25, -0.520383708697316, 0.5400933213088521, 0.0, NO]
